snapshot,SE-N hydro,SE-S hydro,NO-N hydro,NO-S hydro,FI hydro
2024-04-02 12:00:00,3546583.044040755,840546.1899095012,36490994.243046515,49611308.57039829,378599.5001213141
2024-04-02 15:00:00,3539576.3365607117,843776.6865253858,36490982.09099123,49594245.00343279,380849.88188432466
2024-04-02 18:00:00,3543914.095088212,848620.9293115907,36488770.04450525,49578360.21887648,376011.2968750212
2024-04-02 21:00:00,3541384.9034080943,853465.1720977956,36485263.34497153,49569602.636173084,380772.7118657177
2024-04-03 00:00:00,3547732.5423691403,858283.5503781545,36482543.06343979,49554659.15119284,385549.7699841791
2024-04-03 03:00:00,3544827.8553888933,863101.9286585134,36477352.38644541,49539816.14680834,388987.20405769674
2024-04-03 06:00:00,3537766.969747447,867920.3069388722,36468448.368098095,49520291.08960593,390842.7744896846
2024-04-03 09:00:00,3530706.0841060006,872738.6852192311,36459209.2930306,49515046.17072341,386019.832608146
2024-04-03 12:00:00,3523645.1984645543,877557.0634995899,36452283.02694606,49506711.92213837,387789.6432699105
2024-04-03 15:00:00,3518562.111413508,882375.4417799488,36449010.08038999,49488137.11759168,383979.22704034543
2024-04-03 18:00:00,3511501.225772062,887193.8200603076,36447961.98866607,49477281.64446793,379156.28515880683
2024-04-03 21:00:00,3504440.3401306155,892012.1983406665,36448763.48968651,49479155.39378204,374333.3432772682
2024-04-04 00:00:00,3497328.0147708817,896804.103669688,36450444.422333844,49479696.39646314,369527.2918760805
2024-04-04 03:00:00,3490215.689411148,901596.0089987095,36452138.9001596,49467685.430207126,364721.2404748928
2024-04-04 06:00:00,3483103.364051414,906387.914327731,36455436.07707619,49445524.569346465,359915.18907370506
2024-04-04 09:00:00,3481584.5197283453,911179.8196567525,36460615.232627586,49422935.214481995,355109.13767251733
2024-04-04 12:00:00,3475560.0096490397,915971.724985774,36465524.88216238,49400937.423522994,350303.0862713296
2024-04-04 15:00:00,3468447.684289306,920763.6303147955,36471275.974981904,49381588.32128174,345497.0348701419
2024-04-04 18:00:00,3461335.358929572,925555.535643817,36478122.84957114,49370665.44706748,340690.98346895416
2024-04-04 21:00:00,3473007.3198913746,930347.4409728386,36484986.8268793,49351557.1621406,339370.49547720357
2024-04-05 00:00:00,3485843.0951392693,935112.3120666973,36491505.27236347,49332075.0790316,339768.71902926645
2024-04-05 03:00:00,3478682.839378033,923482.1909777859,36497702.01170025,49330895.592054516,338962.0241597117
2024-04-05 06:00:00,3471522.5836167964,928247.0620716446,36501582.63113919,49305828.92370261,334174.11498461606
2024-04-05 09:00:00,3489862.32785556,933011.9331655033,36503019.56522562,49306636.34370672,332719.9937661829
2024-04-05 12:00:00,3508202.0720943236,930470.4530996459,36503243.62594619,49308957.01492765,337124.0593446762
2024-04-05 15:00:00,3515224.598962523,935235.3241935046,36501901.09782679,49310815.98112235,339321.28895815293
2024-04-05 18:00:00,3508064.3432012866,940000.1952873634,36498799.935430445,49308194.80253829,334533.37978305726
2024-04-05 21:00:00,3522773.1617209623,944765.0663812221,36494756.551099874,49312593.058821335,336000.318971194
2024-04-06 00:00:00,3538676.08069821,949502.3903230763,36489744.465137646,49318257.90161736,336871.222053063
2024-04-06 03:00:00,3531472.300303395,954239.7142649305,36482324.76832442,49303444.784202084,332102.7055874792
2024-04-06 06:00:00,3524268.51990858,958977.0382067846,36473516.61424063,49323338.98000737,330764.34645500535
2024-04-06 09:00:00,3533989.225274541,963714.3621486388,36465361.402577534,49328300.34523108,330812.4476422005
2024-04-06 12:00:00,3544484.8047999577,968451.686090493,36459647.29543577,49334427.98719361,331192.5446729346
2024-04-06 15:00:00,3543029.0643891343,973189.0100323472,36461097.774384,49319658.06516713,326424.0282073508
2024-04-06 18:00:00,3545672.7426151037,977926.3339742013,36470660.1738422,49314592.38545203,321730.61592396547
2024-04-06 21:00:00,3563968.962220289,982663.6579160555,36484637.362000756,49327394.19794851,324199.9037963662
2024-04-07 00:00:00,3566529.697604494,987372.9711258188,36494068.3216812,49358720.775982834,327962.1778025783
2024-04-07 03:00:00,3572562.4844018044,992082.284335582,36497586.80701781,49390549.88077711,332814.29725426325
2024-04-07 06:00:00,3590820.60213243,996791.5975453453,36503452.82099443,49403061.41255723,337666.4167059482
2024-04-07 09:00:00,3597307.6461323393,1001500.9107551086,36512171.63946139,49432263.78660791,332922.12456106895
2024-04-07 12:00:00,3601663.911968094,1006210.2239648718,36520553.18734199,49462547.41685841,336544.6144673261
2024-04-07 15:00:00,3598604.161581671,1010919.5371746351,36530789.18147696,49475766.491155125,337865.92640053475
2024-04-07 18:00:00,3607664.458952192,1015628.8503843984,36541158.12585796,49462190.83833372,340008.3530601674
2024-04-07 21:00:00,3623180.281175793,1020338.1635941616,36548171.05594032,49450880.31935821,343215.65452054073
2024-04-08 00:00:00,3641406.8418153543,1016007.9484959547,36556880.19107984,49449644.47965093,346945.95240113116
2024-04-08 03:00:00,3650116.924563283,1020688.8374635491,36564779.35235658,49434888.3889443,345818.3373876671
2024-04-08 06:00:00,3650815.512186451,1025369.7264311435,36566347.301254734,49427135.34507162,342679.4527692265
2024-04-08 09:00:00,3643542.072826012,1030050.6153987378,36565797.46619922,49441484.9305239,341689.3787430008
2024-04-08 12:00:00,3661768.633465573,1025179.2691437063,36565199.285529494,49426014.32857861,342757.7651333618
2024-04-08 15:00:00,3654495.1941051343,1029860.1581113007,36564033.8899823,49409652.04395623,339138.07500157825
2024-04-08 18:00:00,3647221.7547446955,1034541.047078895,36561552.65105811,49393887.36525307,334412.0599537336
2024-04-08 21:00:00,3642400.9349333714,1039221.9360464894,36557601.535416484,49379934.39900937,332589.6054598043
2024-04-09 00:00:00,3635103.6820447207,1043874.0378292939,36553366.0253619,49371774.74851619,327886.66521352145
2024-04-09 03:00:00,3629323.0840660078,1048526.1396120983,36546856.64437918,49356015.4079942,323183.7249672386
2024-04-09 06:00:00,3622025.831177357,1053178.2413949028,36540080.19374616,49342695.1775941,318480.78472095577
2024-04-09 09:00:00,3636857.609948008,1057830.3431777072,36534777.75561882,49351150.92583739,318421.7077415845
2024-04-09 12:00:00,3629560.357059357,1062482.4449605115,36530253.12744393,49380180.27123139,318723.34086472855
2024-04-09 15:00:00,3622263.1041707066,1067134.5467433159,36528065.15719235,49365571.78222586,314020.4006184457
2024-04-09 18:00:00,3614972.8284790274,1066995.8810969242,36531691.9988539,49373238.21142194,312171.7309772257
2024-04-09 21:00:00,3622235.968461299,1071647.9828797285,36540376.29348411,49406103.687392905,317068.79073094286
2024-04-10 00:00:00,3633269.253090919,1076270.985366583,36548202.567955405,49438865.36217623,321990.1073704542
2024-04-10 03:00:00,3651457.1629117383,1080893.9878534377,36559439.83714116,49439429.73481791,324448.37540840014
2024-04-10 06:00:00,3669645.0727325575,1085516.9903402922,36568216.41955006,49436653.464029014,328429.8907798489
2024-04-10 09:00:00,3687832.982553377,1090139.9928271468,36578890.727020174,49463285.02577622,333351.20741936023
2024-04-10 12:00:00,3690257.520510365,1094762.9953140013,36589938.384282716,49482260.65054886,334664.56742099696
2024-04-10 15:00:00,3708445.430331184,1099385.997800856,36600741.365610935,49479892.968286574,335617.89227908885
2024-04-10 18:00:00,3712619.43687009,1104009.0002877105,36615383.01319492,49474725.65521336,336982.0821005811
2024-04-10 21:00:00,3730807.3466909095,1108632.002774565,36630024.6607789,49464872.682767354,339488.0270378765
2024-04-11 00:00:00,3748990.603641678,1113225.6447202829,36639701.915784895,49462632.726219095,343624.02837533696
2024-04-11 03:00:00,3767173.8605924468,1117819.2866660007,36641589.51425574,49456469.75245146,348309.6911463335
2024-04-11 06:00:00,3785357.1175432154,1122412.9286117186,36643173.35170319,49471312.39186059,353256.412363075
2024-04-11 09:00:00,3803540.374493984,1127006.5705574364,36642692.73479537,49487807.40216798,358203.1335798165
2024-04-11 12:00:00,3821723.6314447527,1131600.2125031543,36638082.46864453,49508330.14017138,363149.854796558
2024-04-11 15:00:00,3835971.927513953,1136193.8544488722,36636189.98613484,49495987.419179186,365288.61739562073
2024-04-11 18:00:00,3830010.4594510053,1140787.49639459,36637749.82025506,49497622.022885926,364215.08435246244
2024-04-11 21:00:00,3842284.0510108806,1145381.1383403079,36645122.02851267,49487517.1487396,362462.077829139
2024-04-12 00:00:00,3858345.8026820384,1149945.2091761613,36654505.80530317,49480575.40816043,357835.3095450614
2024-04-12 03:00:00,3851035.7012498025,1154509.2800120148,36653920.25925783,49480055.78871525,353503.2945263764
2024-04-12 06:00:00,3869225.5998175666,1141428.6167676323,36659302.30197174,49463032.19160519,348876.5262422988
2024-04-12 09:00:00,3861915.4983853307,1142352.215440338,36666619.65573701,49488738.433666036,349739.1882092604
2024-04-12 12:00:00,3880105.3969530948,1146916.2862761915,36680281.97952145,49494047.057739705,350103.9728724665
2024-04-12 15:00:00,3892190.448458208,1151480.357112045,36694960.843359195,49477337.703939825,345477.20458838885
2024-04-12 18:00:00,3886351.149470729,1144380.842886014,36709639.707196936,49490178.43289449,342477.8429158704
2024-04-12 21:00:00,3879955.3173049926,1148944.9137218674,36724318.57103468,49493744.86771404,343449.74339270825
2024-04-13 00:00:00,3898164.0769319707,1153479.2531489553,36732950.43191832,49515456.712771736,348450.5422275414
2024-04-13 03:00:00,3905126.359471046,1158013.5925760432,36742276.40669264,49546949.73679854,353451.34106237453
2024-04-13 06:00:00,3907419.3644803725,1162547.9320031311,36751267.67506636,49575720.32660887,354723.6209111599
2024-04-13 09:00:00,3925628.1241073506,1167082.271430219,36765516.33226949,49586445.166350156,358196.4327168155
2024-04-13 12:00:00,3929149.502979709,1171616.610857307,36777830.09082401,49615394.87846979,360749.7946455507
2024-04-13 15:00:00,3933086.1365673165,1176150.950284395,36792546.72958801,49645111.6856492,362321.95697872975
2024-04-13 18:00:00,3932988.3356854846,1180685.2897114828,36802462.07564602,49676151.01461155,364512.2577676929
2024-04-13 21:00:00,3951197.0953124627,1185219.6291385707,36803874.69581689,49693562.21165156,367362.37259840505
2024-04-14 00:00:00,3958898.531973338,1189724.1265123105,36805226.282259285,49726183.807759166,370336.14897554554
2024-04-14 03:00:00,3967277.323418313,1194228.6238860502,36803021.685646765,49758805.40386677,372950.2611599926
2024-04-14 06:00:00,3985517.806700105,1198733.12125979,36804691.07614101,49772712.79753765,373446.54099368775
2024-04-14 09:00:00,3984190.001591591,1203237.6186335296,36808725.98400023,49804408.06215584,374122.868607341
2024-04-14 12:00:00,4002430.484873383,1207742.1160072694,36808721.75987768,49816538.69808728,375508.84234312247
2024-04-14 15:00:00,3995265.709423716,1212246.613381009,36806094.50977781,49834829.52327461,371164.5915881243
2024-04-14 18:00:00,3993018.8174684783,1216751.1107547488,36800925.18702597,49837426.25772764,370337.0938867157
2024-04-14 21:00:00,3992071.7992504337,1221255.6081284885,36794873.80112594,49836584.33605891,371698.78957363573
2024-04-15 00:00:00,3990687.1320756967,1225730.2016437154,36788970.603514366,49831310.73112979,376403.366387337
2024-04-15 03:00:00,3986591.960325747,1230204.7951589422,36782019.30871354,49817054.620185524,377066.13639986544
2024-04-15 06:00:00,3981366.467215132,1234679.388674169,36774908.34923393,49804605.7807244,374309.6444201704
2024-04-15 09:00:00,3977897.1569254505,1239153.982189396,36768185.38273169,49832668.51744154,379368.5118881264
2024-04-15 12:00:00,3994159.1301689167,1243628.5757046228,36761257.99046204,49840153.03373714,384427.37935608235
2024-04-15 15:00:00,3986944.460227837,1229396.4734052408,36755832.96012438,49846350.2346291,383004.04591705377
2024-04-15 18:00:00,3983288.4190355325,1233871.0669204677,36750226.054208286,49829980.743724026,381479.79619681323
2024-04-15 21:00:00,3976904.6121563865,1238345.6604356945,36744655.79266696,49859040.20155296,386538.6636647692
2024-04-16 00:00:00,3993286.0768410647,1242790.336122974,36738412.86088342,49866326.617541574,391273.87382857874
2024-04-16 03:00:00,3986129.1570472247,1247235.0118102536,36731148.187349156,49848882.3873038,386763.1058427593
2024-04-16 06:00:00,3978972.2372533847,1251679.6874975332,36722240.38838928,49835471.92006419,382252.3378569399
2024-04-16 09:00:00,3990981.46091788,1235124.3631848127,36714077.61542789,49862192.90694654,383358.66092515114
2024-04-16 12:00:00,3983824.54112404,1239569.0388720923,36707758.916731544,49865404.78989223,379132.9150745853
2024-04-16 15:00:00,3976667.6213301998,1237734.2607808358,36703916.82760429,49855979.28188091,375138.92681076226
2024-04-16 18:00:00,3969510.7015363597,1235036.4488555936,36701779.79611994,49838243.842816405,372240.9003879057
2024-04-16 21:00:00,3962353.7817425197,1237639.7782085533,36698694.8216797,49822487.08634966,369937.4667220323
2024-04-17 00:00:00,3955266.7296221163,1242054.5687533116,36694674.997394055,49807066.58374574,367837.2402332155
2024-04-17 03:00:00,3948179.677501713,1242810.6092545523,36690226.755650595,49788314.81824129,363862.84116326657
2024-04-17 06:00:00,3941092.6253813095,1247225.3997993106,36684406.54015713,49770535.04436705,359383.2204684587
2024-04-17 09:00:00,3936363.734886535,1251640.190344069,36678468.01880965,49762785.56283424,354903.5997736509
2024-04-17 12:00:00,3929276.6827661316,1256054.9808888272,36673015.65042872,49754961.407770224,350747.05115265155
2024-04-17 15:00:00,3922189.630645728,1254967.928397116,36666987.62938012,49737854.947983414,346267.4304578437
2024-04-17 18:00:00,3915102.578525325,1253177.6174408484,36659044.67826104,49719289.29192893,341787.80976303585
2024-04-17 21:00:00,3908015.5264049214,1254379.5648957007,36652044.461099565,49703031.25160265,339943.877304864
2024-04-18 00:00:00,3901009.042961481,1258591.5945971406,36645674.23388245,49687228.04934217,335496.0991686781
2024-04-18 03:00:00,3894002.5595180406,1255332.4540815095,36638441.012433484,49667765.838608705,331048.3210324922
2024-04-18 06:00:00,3903079.495576675,1238717.4374784683,36632433.9753082,49647149.1188715,326600.5428963063
2024-04-18 09:00:00,3896073.0121332346,1243102.420875427,36630975.86777233,49633941.06502658,322152.7647601204
2024-04-18 12:00:00,3889066.5286897942,1247487.4042723859,36632721.147912905,49622911.35150994,317704.9866239345
2024-04-18 15:00:00,3882060.045246354,1243319.418089115,36634788.31609401,49604480.79880107,313257.20848774863
2024-04-18 18:00:00,3875053.5618029134,1240148.0735977453,36640707.178512394,49586710.67888801,312272.3440298682
2024-04-18 21:00:00,3868047.078359473,1240916.2075050531,36649697.29417578,49572308.81897737,313829.5941705689
2024-04-19 00:00:00,3876914.0814189543,1245271.5055611948,36658839.45655096,49581917.5361535,319014.25905565964
2024-04-19 03:00:00,3869996.786335844,1242443.2180573163,36667739.91005485,49565146.16034347,314598.92394075036
2024-04-19 06:00:00,3863079.491252734,1246798.516113458,36675847.81842162,49545454.08114685,310183.5888258411
2024-04-19 09:00:00,3864490.288729616,1251153.8141695997,36681139.0731538,49531336.06751889,306806.72588029405
2024-04-19 12:00:00,3875592.086111044,1255509.1122257414,36679395.7840922,49533726.605321325,311991.3907653848
2024-04-19 15:00:00,3876264.212839028,1259864.410281883,36677659.54647378,49514987.15716925,312968.36252902116
2024-04-19 18:00:00,3869346.9177559176,1264219.7083380248,36678396.86143696,49497302.84488253,314242.69715419115
2024-04-19 21:00:00,3865850.3685255735,1268575.0063941665,36681018.23596223,49479672.17835858,316265.2788990206
2024-04-20 00:00:00,3862066.6869651936,1272900.7830940732,36682346.03929069,49466728.766857944,318294.2287806335
2024-04-20 03:00:00,3865665.429994546,1277226.5597939799,36682610.104425445,49451475.03780168,319366.8176529497
2024-04-20 06:00:00,3863009.1118570995,1281552.3364938865,36680894.03005427,49446045.55058663,318925.10959324986
2024-04-20 09:00:00,3868429.582815299,1285878.1131937932,36678856.47935097,49474608.18297846,323077.9051012357
